OrderDate;DueDate;ShipDate;SalesOrderNumber;CustomerKey;Customer;BusinessType;Continent;CountryName;StateCode;StateName;CityName;ProductKey;ProductName;SubcategoryName;ProductSize;ProductDetail;CategoryName;OrderQuantity;UnitPrice;UnitCost;Discount %
31/05/2011;12/06/2011;07/06/2011;SO44744;173;Supplements Ensure;Supplement Store;North America;Canada;BC;British Columbia;Vancouver;316;Hydrolyzed Whey Protein;Whey Protein;2lbs;Peanut Butter;Protein;4;$874.794;$262.440;2.84%
31/05/2011;12/06/2011;07/06/2011;SO44744;173;Supplements Ensure;Supplement Store;North America;Canada;BC;British Columbia;Vancouver;311;Hydrolyzed Whey Protein;Whey Protein;5lbs;Peanut Butter;Protein;1;$2146.962;$644.091;2.84%
31/05/2011;12/06/2011;07/06/2011;SO44744;173;Supplements Ensure;Supplement Store;North America;Canada;BC;British Columbia;Vancouver;313;Hydrolyzed Whey Protein;Whey Protein;5lbs;Cookies;Protein;1;$2146.962;$644.091;2.84%
31/05/2011;12/06/2011;07/06/2011;SO44744;173;Supplements Ensure;Supplement Store;North America;Canada;BC;British Columbia;Vancouver;314;Hydrolyzed Whey Protein;Whey Protein;5lbs;Vanilla;Protein;1;$2146.962;$644.091;2.84%
31/05/2011;12/06/2011;07/06/2011;SO44744;173;Supplements Ensure;Supplement Store;North America;Canada;BC;British Columbia;Vancouver;310;Hydrolyzed Whey Protein;Whey Protein;5lbs;Chocolate;Protein;2;$2146.962;$644.091;2.84%
31/05/2011;12/06/2011;07/06/2011;SO44744;173;Supplements Ensure;Supplement Store;North America;Canada;BC;British Columbia;Vancouver;312;Hydrolyzed Whey Protein;Whey Protein;5lbs;Coconut;Protein;2;$2146.962;$644.091;2.84%
31/05/2011;12/06/2011;07/06/2011;SO44745;118;Fulfil Store;Warehouse;North America;Canada;ON;Ontario;Toronto;223;Men's 3/4 Leggings;Vests;M;Black;Clothing;6;$5.187;$1.557;2.35%
31/05/2011;12/06/2011;07/06/2011;SO44745;118;Fulfil Store;Warehouse;North America;Canada;ON;Ontario;Toronto;218;Gym Sports Socks;Socks;M;Black;Clothing;3;$5.700;$1.698;2.35%
31/05/2011;12/06/2011;07/06/2011;SO44745;118;Fulfil Store;Warehouse;North America;Canada;ON;Ontario;Toronto;220;Platinum Multivitamin For Her;Vitamins;90 Tablets;NA;Vitamins;2;$20.187;$6.057;2.35%
31/05/2011;12/06/2011;07/06/2011;SO44745;118;Fulfil Store;Warehouse;North America;Canada;ON;Ontario;Toronto;212;Opti-Women Multivitamin;Vitamins;60 Capsules;NA;Vitamins;3;$20.187;$6.057;2.35%
31/05/2011;12/06/2011;07/06/2011;SO44745;118;Fulfil Store;Warehouse;North America;Canada;ON;Ontario;Toronto;235;Long-Sleeve Logo Jersey;Jerseys;XL;Red;Clothing;1;$28.840;$8.655;2.35%
31/05/2011;12/06/2011;07/06/2011;SO44745;118;Fulfil Store;Warehouse;North America;Canada;ON;Ontario;Toronto;229;Long-Sleeve Logo Jersey;Jerseys;M;Red;Clothing;3;$28.840;$8.655;2.35%
31/05/2011;12/06/2011;07/06/2011;SO44745;118;Fulfil Store;Warehouse;North America;Canada;ON;Ontario;Toronto;232;Long-Sleeve Logo Jersey;Jerseys;L;Red;Clothing;8;$28.840;$8.646;2.35%
31/05/2011;12/06/2011;07/06/2011;SO44745;118;Fulfil Store;Warehouse;North America;Canada;ON;Ontario;Toronto;296;STEAK in Powder;Beef Protein;4lbs;Vanilla;Protein;2;$714.704;$214.413;2.35%
31/05/2011;12/06/2011;07/06/2011;SO44745;118;Fulfil Store;Warehouse;North America;Canada;ON;Ontario;Toronto;293;STEAK in Powder;Beef Protein;4lbs;Coconut;Protein;1;$722.595;$216.780;2.35%
31/05/2011;12/06/2011;07/06/2011;SO44745;118;Fulfil Store;Warehouse;North America;Canada;ON;Ontario;Toronto;307;STEAK in Powder;Beef Protein;4lbs;Peanut Butter;Protein;1;$722.595;$216.780;2.35%
31/05/2011;12/06/2011;07/06/2011;SO44745;118;Fulfil Store;Warehouse;North America;Canada;ON;Ontario;Toronto;300;STEAK in Powder;Beef Protein;5lbs;Cookies;Protein;1;$809.760;$242.931;2.35%
31/05/2011;12/06/2011;07/06/2011;SO44745;118;Fulfil Store;Warehouse;North America;Canada;ON;Ontario;Toronto;292;STEAK in Powder;Beef Protein;5lbs;Chocolate;Protein;2;$818.700;$245.610;2.35%
31/05/2011;12/06/2011;07/06/2011;SO44745;118;Fulfil Store;Warehouse;North America;Canada;ON;Ontario;Toronto;351;Isolate Whey Protein;Whey Protein;5lbs;Cookies;Protein;3;$2024.994;$569.394;2.35%
31/05/2011;12/06/2011;07/06/2011;SO44745;118;Fulfil Store;Warehouse;North America;Canada;ON;Ontario;Toronto;344;Hydrolyzed Whey Protein;Whey Protein;5lbs;Capuccino;Protein;3;$2039.994;$574.935;2.35%
31/05/2011;12/06/2011;07/06/2011;SO44745;118;Fulfil Store;Warehouse;North America;Canada;ON;Ontario;Toronto;345;Hydrolyzed Whey Protein;Whey Protein;5lbs;Strawberry;Protein;4;$2039.994;$579.975;2.35%
31/05/2011;12/06/2011;07/06/2011;SO44746;47;Platinum Fitness;Gym;North America;Canada;ON;Ontario;Toronto;218;Gym Sports Socks;Socks;M;Black;Clothing;2;$5.700;$1.698;2.57%
31/05/2011;12/06/2011;07/06/2011;SO44746;47;Platinum Fitness;Gym;North America;Canada;ON;Ontario;Toronto;232;Long-Sleeve Logo Jersey;Jerseys;L;Red;Clothing;1;$28.840;$8.646;2.57%
31/05/2011;12/06/2011;07/06/2011;SO44746;47;Platinum Fitness;Gym;North America;Canada;ON;Ontario;Toronto;348;Isolate Whey Protein;Whey Protein;5lbs;Peanut Butter;Protein;1;$2024.994;$574.608;2.57%
31/05/2011;12/06/2011;07/06/2011;SO44746;47;Platinum Fitness;Gym;North America;Canada;ON;Ontario;Toronto;349;Isolate Whey Protein;Whey Protein;5lbs;Coconut;Protein;1;$2024.994;$572.532;2.57%
31/05/2011;12/06/2011;07/06/2011;SO44746;47;Platinum Fitness;Gym;North America;Canada;ON;Ontario;Toronto;347;Hydrolyzed Whey Protein;Whey Protein;5lbs;Banana;Protein;1;$2039.994;$582.249;2.57%
31/05/2011;12/06/2011;07/06/2011;SO44746;47;Platinum Fitness;Gym;North America;Canada;ON;Ontario;Toronto;345;Hydrolyzed Whey Protein;Whey Protein;5lbs;Strawberry;Protein;2;$2039.994;$579.975;2.57%
31/05/2011;12/06/2011;07/06/2011;SO44746;47;Platinum Fitness;Gym;North America;Canada;ON;Ontario;Toronto;346;Isolate Whey Protein;Whey Protein;5lbs;Chocolate;Protein;2;$2039.994;$574.914;2.57%
31/05/2011;12/06/2011;07/06/2011;SO44747;631;Fighter Nation;Gym;North America;Canada;ON;Ontario;Toronto;223;Men's 3/4 Leggings;Vests;M;Black;Clothing;2;$5.187;$1.557;3.21%
31/05/2011;12/06/2011;07/06/2011;SO44747;631;Fighter Nation;Gym;North America;Canada;ON;Ontario;Toronto;232;Long-Sleeve Logo Jersey;Jerseys;L;Red;Clothing;1;$28.840;$8.646;3.21%
31/05/2011;12/06/2011;07/06/2011;SO44747;631;Fighter Nation;Gym;North America;Canada;ON;Ontario;Toronto;322;Blended Protein;Blended Protein;2lbs;Vanilla;Protein;1;$419.459;$125.823;3.21%
31/05/2011;12/06/2011;07/06/2011;SO44747;631;Fighter Nation;Gym;North America;Canada;ON;Ontario;Toronto;324;Blended Protein;Blended Protein;2lbs;Chocolate;Protein;1;$419.459;$125.838;3.21%
31/05/2011;12/06/2011;07/06/2011;SO44747;631;Fighter Nation;Gym;North America;Canada;ON;Ontario;Toronto;326;Blended Protein;Blended Protein;2lbs;Peanut Butter;Protein;2;$419.459;$125.838;3.21%
31/05/2011;12/06/2011;07/06/2011;SO44747;631;Fighter Nation;Gym;North America;Canada;ON;Ontario;Toronto;332;100% Egg Protein;Egg Protein;2lbs;Cookies;Protein;2;$419.459;$125.838;3.21%
31/05/2011;12/06/2011;07/06/2011;SO44747;631;Fighter Nation;Gym;North America;Canada;ON;Ontario;Toronto;342;Hydrolyzed Whey Protein;Whey Protein;1lbs;Banana;Protein;2;$419.459;$125.760;3.21%
31/05/2011;12/06/2011;07/06/2011;SO44747;631;Fighter Nation;Gym;North America;Canada;ON;Ontario;Toronto;315;Hydrolyzed Whey Protein;Whey Protein;2lbs;Vanilla;Protein;4;$874.794;$262.362;3.21%
31/05/2011;12/06/2011;07/06/2011;SO44747;631;Fighter Nation;Gym;North America;Canada;ON;Ontario;Toronto;319;Hydrolyzed Whey Protein;Whey Protein;2lbs;Chocolate;Protein;4;$874.794;$262.440;3.21%
31/05/2011;12/06/2011;07/06/2011;SO44748;561;Monster Breathe;Supplement Store;North America;United States;TX;Texas;Sugar Land;318;Hydrolyzed Whey Protein;Whey Protein;2lbs;Cookies;Protein;1;$874.794;$262.440;2.25%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;223;Men's 3/4 Leggings;Vests;M;Black;Clothing;8;$5.187;$1.557;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;212;Opti-Women Multivitamin;Vitamins;60 Capsules;NA;Vitamins;4;$20.187;$6.057;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;215;Women Multivitamin;Vitamins;120 Capsules;NA;Vitamins;5;$20.187;$6.057;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;220;Platinum Multivitamin For Her;Vitamins;90 Tablets;NA;Vitamins;5;$20.187;$6.057;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;229;Long-Sleeve Logo Jersey;Jerseys;M;Red;Clothing;1;$28.840;$8.655;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;232;Long-Sleeve Logo Jersey;Jerseys;L;Red;Clothing;3;$28.840;$8.646;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;235;Long-Sleeve Logo Jersey;Jerseys;XL;Red;Clothing;7;$28.840;$8.655;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;253;PRO Weight Gainer;Gainer;1lbs;Chocolate;Carbs;1;$178.581;$53.577;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;285;TrueFit Grass-Fed Protein;Meal Replacement;2lbs;Natural;Carbs;1;$178.581;$53.577;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;262;PRO Weight Gainer;Gainer;1lbs;Cookies;Carbs;2;$183.938;$55.182;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;270;PRO Weight Gainer;Gainer;1lbs;Vanilla;Carbs;3;$183.938;$55.182;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;272;PRO Weight Gainer;Gainer;1lbs;Banana;Carbs;4;$183.938;$55.182;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;275;PRO Weight Gainer;Gainer;5lbs;Strawberry;Carbs;2;$356.898;$107.070;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;320;Blended Protein;Blended Protein;2lbs;Cookies;Protein;1;$419.459;$125.838;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;334;100% Egg Protein;Egg Protein;2lbs;Strawberry;Protein;1;$419.459;$125.838;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;340;100% Egg Protein;Egg Protein;2lbs;Caramel Ice Cream;Protein;1;$419.459;$125.838;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;322;Blended Protein;Blended Protein;2lbs;Vanilla;Protein;2;$419.459;$125.823;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;328;100% Egg Protein;Egg Protein;2lbs;Capuccino;Protein;2;$419.459;$125.838;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;326;Blended Protein;Blended Protein;2lbs;Peanut Butter;Protein;3;$419.459;$125.838;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;330;Blended Protein;Blended Protein;2lbs;Coconut;Protein;3;$419.459;$125.838;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;332;100% Egg Protein;Egg Protein;2lbs;Cookies;Protein;3;$419.459;$125.838;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;338;100% Egg Protein;Egg Protein;2lbs;Banana;Protein;3;$419.459;$125.838;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;342;Hydrolyzed Whey Protein;Whey Protein;1lbs;Banana;Protein;3;$419.459;$125.760;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;324;Blended Protein;Blended Protein;2lbs;Chocolate;Protein;4;$419.459;$125.838;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;336;100% Egg Protein;Egg Protein;2lbs;Vanilla;Protein;4;$419.459;$125.838;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;316;Hydrolyzed Whey Protein;Whey Protein;2lbs;Peanut Butter;Protein;2;$874.794;$262.440;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;315;Hydrolyzed Whey Protein;Whey Protein;2lbs;Vanilla;Protein;3;$874.794;$262.362;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;319;Hydrolyzed Whey Protein;Whey Protein;2lbs;Chocolate;Protein;3;$874.794;$262.440;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;318;Hydrolyzed Whey Protein;Whey Protein;2lbs;Cookies;Protein;4;$874.794;$262.440;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;317;Hydrolyzed Whey Protein;Whey Protein;2lbs;Coconut;Protein;5;$874.794;$262.440;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;313;Hydrolyzed Whey Protein;Whey Protein;5lbs;Cookies;Protein;1;$2146.962;$644.091;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;311;Hydrolyzed Whey Protein;Whey Protein;5lbs;Peanut Butter;Protein;3;$2146.962;$644.091;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44749;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;312;Hydrolyzed Whey Protein;Whey Protein;5lbs;Coconut;Protein;3;$2146.962;$644.091;2.97%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;223;Men's 3/4 Leggings;Vests;M;Black;Clothing;8;$5.187;$1.557;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;218;Gym Sports Socks;Socks;M;Black;Clothing;5;$5.700;$1.698;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;212;Opti-Women Multivitamin;Vitamins;60 Capsules;NA;Vitamins;3;$20.187;$6.057;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;220;Platinum Multivitamin For Her;Vitamins;90 Tablets;NA;Vitamins;3;$20.187;$6.057;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;215;Women Multivitamin;Vitamins;120 Capsules;NA;Vitamins;6;$20.187;$6.057;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;235;Long-Sleeve Logo Jersey;Jerseys;XL;Red;Clothing;4;$28.840;$8.655;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;229;Long-Sleeve Logo Jersey;Jerseys;M;Red;Clothing;5;$28.840;$8.655;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;232;Long-Sleeve Logo Jersey;Jerseys;L;Red;Clothing;6;$28.840;$8.646;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;296;STEAK in Powder;Beef Protein;4lbs;Vanilla;Protein;4;$714.704;$214.413;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;304;STEAK in Powder;Beef Protein;4lbs;Banana;Protein;6;$714.704;$214.413;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;288;STEAK in Powder;Beef Protein;4lbs;Cookies;Protein;1;$722.595;$216.780;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;293;STEAK in Powder;Beef Protein;4lbs;Coconut;Protein;2;$722.595;$216.780;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;307;STEAK in Powder;Beef Protein;4lbs;Peanut Butter;Protein;3;$722.595;$216.780;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;299;STEAK in Powder;Beef Protein;5lbs;Caramel Ice Cream;Protein;1;$809.760;$242.928;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;300;STEAK in Powder;Beef Protein;5lbs;Cookies;Protein;3;$809.760;$242.931;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;292;STEAK in Powder;Beef Protein;5lbs;Chocolate;Protein;3;$818.700;$245.610;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;348;Isolate Whey Protein;Whey Protein;5lbs;Peanut Butter;Protein;3;$2024.994;$574.608;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;350;Hydrolyzed Whey Protein;Whey Protein;5lbs;Caramel Ice Cream;Protein;6;$2024.994;$580.017;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;351;Isolate Whey Protein;Whey Protein;5lbs;Cookies;Protein;6;$2024.994;$569.394;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;349;Isolate Whey Protein;Whey Protein;5lbs;Coconut;Protein;8;$2024.994;$572.532;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;345;Hydrolyzed Whey Protein;Whey Protein;5lbs;Strawberry;Protein;2;$2039.994;$579.975;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;347;Hydrolyzed Whey Protein;Whey Protein;5lbs;Banana;Protein;2;$2039.994;$582.249;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;344;Hydrolyzed Whey Protein;Whey Protein;5lbs;Capuccino;Protein;4;$2039.994;$574.935;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44750;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;346;Isolate Whey Protein;Whey Protein;5lbs;Chocolate;Protein;4;$2039.994;$574.914;2.82%
31/05/2011;12/06/2011;07/06/2011;SO44751;545;Supplements Tough;Supplement Store;North America;United States;CA;California;San Bruno;229;Long-Sleeve Logo Jersey;Jerseys;M;Red;Clothing;4;$28.840;$8.655;0.89%
31/05/2011;12/06/2011;07/06/2011;SO44751;545;Supplements Tough;Supplement Store;North America;United States;CA;California;San Bruno;253;PRO Weight Gainer;Gainer;1lbs;Chocolate;Carbs;1;$178.581;$53.577;0.89%
31/05/2011;12/06/2011;07/06/2011;SO44751;545;Supplements Tough;Supplement Store;North America;United States;CA;California;San Bruno;264;PRO Weight Gainer;Gainer;1lbs;Caramel Ice Cream;Carbs;1;$183.938;$55.182;0.89%
31/05/2011;12/06/2011;07/06/2011;SO44752;114;Iron Religion;Gym;North America;United States;CA;California;San Francisco;223;Men's 3/4 Leggings;Vests;M;Black;Clothing;1;$5.187;$1.557;3.71%
31/05/2011;12/06/2011;07/06/2011;SO44752;114;Iron Religion;Gym;North America;United States;CA;California;San Francisco;232;Long-Sleeve Logo Jersey;Jerseys;L;Red;Clothing;3;$28.840;$8.646;3.71%
31/05/2011;12/06/2011;07/06/2011;SO44752;114;Iron Religion;Gym;North America;United States;CA;California;San Francisco;332;100% Egg Protein;Egg Protein;2lbs;Cookies;Protein;1;$419.459;$125.838;3.71%
