OrderDate;ReturnDate;SalesOrderNumber;CustomerKey;Customer;BusinessType;Continent;CountryName;StateCode;StateName;CityName;ProductKey;ProductName;SubcategoryName;ProductSize;ProductDetail;CategoryName;ReturnQuantity;UnitPrice;ReturnAmount
29/02/2012;10/03/2012;SO47457;98;Fit Body Boot Camp;Gym;North America;United States;FL;Florida;Miami;428;Serious MASS Gainer;Gainer;2lbs;Caramel Ice Cream;Carbs;3;209.256;627.768
29/02/2012;17/03/2012;SO47350;277;Fit Pro West;Gym;North America;United States;CA;California;Alhambra;286;PRO Weight Gainer;Gainer;1lbs;Strawberry;Carbs;2;183.938;367.876
29/02/2012;21/03/2012;SO47433;474;FLEX Studios;Gym;North America;United States;CA;California;Eureka;470;Full-Finger Gloves;Gloves;L;Black;Clothing;4;22.794;91.176
29/02/2012;18/03/2012;SO47359;118;Fulfil Store;Warehouse;North America;Canada;ON;Ontario;Toronto;362;100% Egg Protein;Egg Protein;5lbs;Capuccino;Protein;5;1229.459;6147.295
29/02/2012;13/03/2012;SO47359;118;Fulfil Store;Warehouse;North America;Canada;ON;Ontario;Toronto;308;100% Vegan Protein;Vegan Protein;4lbs;Strawberry;Protein;3;744.273;2232.818
29/02/2012;07/03/2012;SO47374;23;Guardian Gym;Gym;North America;United States;CA;California;San Ramon;456;Women's Tights;Vests;S;Black;Clothing;2;44.994;89.988
29/02/2012;09/03/2012;SO47436;5;Hard Exercise Works;Gym;North America;United States;CA;California;Fremont;327;100% Egg Protein;Egg Protein;2lbs;Coconut;Protein;7;469.794;3288.558
29/02/2012;08/03/2012;SO47436;5;Hard Exercise Works;Gym;North America;United States;CA;California;Fremont;414;100% Keto Food;Meal Replacement;14 serv;Natural;Carbs;1;149.031;149.031
29/02/2012;20/03/2012;SO47365;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;352;100% Egg Protein;Egg Protein;5lbs;Banana;Protein;5;1242.852;6214.259
29/02/2012;09/03/2012;SO47365;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;362;100% Egg Protein;Egg Protein;5lbs;Capuccino;Protein;3;1229.459;3688.377
29/02/2012;19/03/2012;SO47365;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;354;100% Egg Protein;Egg Protein;5lbs;Caramel Ice Cream;Protein;7;1242.852;8699.963
29/02/2012;14/03/2012;SO47365;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;358;100% Egg Protein;Egg Protein;5lbs;Strawberry;Protein;14;1188.477;16638.678
29/02/2012;09/03/2012;SO47365;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;356;100% Egg Protein;Egg Protein;5lbs;Vanilla;Protein;4;1242.852;4971.407
29/02/2012;18/03/2012;SO47365;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;399;BCAA Energy Amino Acids;BCAA;65 Servings;NA;Amino Acids;6;33.775;202.647
29/02/2012;12/03/2012;SO47365;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;469;Full-Finger Gloves;Gloves;M;Black;Clothing;8;22.794;182.352
29/02/2012;16/03/2012;SO47365;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;394;MICROPURE GLUTAMINE;Glutamine;300 Grams;NA;Amino Acids;5;20.52;102.6
29/02/2012;10/03/2012;SO47365;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;420;Myolean Evolution;Meal Replacement;30 serv;Natural;Carbs;18;129.814;2336.648
29/02/2012;14/03/2012;SO47365;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;391;ONE;Meal Replacement;10 packs;Natural;Carbs;2;88.932;177.864
29/02/2012;20/03/2012;SO47365;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;393;ONE;Meal Replacement;12 oz;Natural;Carbs;8;137.694;1101.552
29/02/2012;14/03/2012;SO47365;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;396;ONE;Meal Replacement;24 oz;Natural;Carbs;3;74.838;224.514
29/02/2012;19/03/2012;SO47365;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;411;ONE;Meal Replacement;3lbs;Natural;Carbs;2;125.415;250.83
29/02/2012;13/03/2012;SO47416;90;Iso Department;Warehouse;North America;United States;VA;Virginia;Chantilly;373;100% Egg Protein;Egg Protein;5lbs;Chocolate;Protein;11;1265.306;13918.369
29/02/2012;17/03/2012;SO47416;90;Iso Department;Warehouse;North America;United States;VA;Virginia;Chantilly;327;100% Egg Protein;Egg Protein;2lbs;Coconut;Protein;5;469.794;2348.97
29/02/2012;09/03/2012;SO47416;90;Iso Department;Warehouse;North America;United States;VA;Virginia;Chantilly;414;100% Keto Food;Meal Replacement;14 serv;Natural;Carbs;7;149.031;1043.217
29/02/2012;20/03/2012;SO47416;90;Iso Department;Warehouse;North America;United States;VA;Virginia;Chantilly;216;Animal Pak Multivitamin;Vitamins;44 Packs;NA;Vitamins;8;20.187;161.492
29/02/2012;07/03/2012;SO47416;90;Iso Department;Warehouse;North America;United States;VA;Virginia;Chantilly;461;Men's Jacket;Jackets;L;Black;Clothing;2;53.994;107.988
29/02/2012;21/03/2012;SO47397;156;Jazzy Moves;Gym;North America;Canada;QC;Quebec;Montreal;230;Long-Sleeve Logo Jersey;Jerseys;M;Black;Clothing;3;28.84;86.521
29/02/2012;10/03/2012;SO47380;497;Monster Health;Supplement Store;North America;Canada;BC;British Columbia;Richmond;397;BCAA 2:1:1;BCAA;400 Grams;NA;Amino Acids;2;24.295;48.589
29/02/2012;08/03/2012;SO47380;497;Monster Health;Supplement Store;North America;Canada;BC;British Columbia;Richmond;460;Men's Jacket;Jackets;M;Black;Clothing;3;53.994;161.982
29/02/2012;07/03/2012;SO47434;61;Monster Interval;Supplement Store;North America;United States;CA;California;Fullerton;427;Serious MASS Gainer;Gainer;2lbs;Banana;Carbs;3;209.256;627.768
29/02/2012;10/03/2012;SO47378;327;Monster Quest;Supplement Store;North America;United States;MO;Missouri;Saint Louis;352;100% Egg Protein;Egg Protein;5lbs;Banana;Protein;4;1242.852;4971.407
29/02/2012;20/03/2012;SO47411;10;Monsteroryx;Supplement Store;North America;Canada;BC;British Columbia;Burnaby;352;100% Egg Protein;Egg Protein;5lbs;Banana;Protein;3;1242.852;3728.555
29/02/2012;10/03/2012;SO47385;379;Nutrition Aid;Supplement Store;North America;United States;OR;Oregon;Portland;242;100% Vegan Protein;Vegan Protein;4lbs;Chocolate;Protein;2;780.818;1561.636
29/02/2012;10/03/2012;SO47455;170;Nutrition Anatomy;Supplement Store;North America;United States;TN;Tennessee;Memphis;373;100% Egg Protein;Egg Protein;5lbs;Chocolate;Protein;3;1308.938;3926.813
29/02/2012;16/03/2012;SO47455;170;Nutrition Anatomy;Supplement Store;North America;United States;TN;Tennessee;Memphis;327;100% Egg Protein;Egg Protein;2lbs;Coconut;Protein;2;469.794;939.588
29/02/2012;13/03/2012;SO47455;170;Nutrition Anatomy;Supplement Store;North America;United States;TN;Tennessee;Memphis;414;100% Keto Food;Meal Replacement;14 serv;Natural;Carbs;4;149.031;596.124
29/02/2012;21/03/2012;SO47455;170;Nutrition Anatomy;Supplement Store;North America;United States;TN;Tennessee;Memphis;371;Concentrate Whey Protein;Whey Protein;5lbs;Strawberry;Protein;3;1308.938;3926.813
29/02/2012;18/03/2012;SO47455;170;Nutrition Anatomy;Supplement Store;North America;United States;TN;Tennessee;Memphis;423;MRE Lite;Meal Replacement;1lbs;Natural;Carbs;2;165.231;330.462
29/02/2012;20/03/2012;SO47455;170;Nutrition Anatomy;Supplement Store;North America;United States;TN;Tennessee;Memphis;383;Pure Casein Protein;Casein Protein;2lbs;Chocolate;Protein;4;600.263;2401.05
29/02/2012;15/03/2012;SO47366;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;373;100% Egg Protein;Egg Protein;5lbs;Chocolate;Protein;3;1308.938;3926.813
29/02/2012;16/03/2012;SO47366;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;327;100% Egg Protein;Egg Protein;2lbs;Coconut;Protein;3;469.794;1409.382
29/02/2012;14/03/2012;SO47366;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;414;100% Keto Food;Meal Replacement;14 serv;Natural;Carbs;3;149.031;447.093
29/02/2012;19/03/2012;SO47366;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;423;MRE Lite;Meal Replacement;1lbs;Natural;Carbs;4;165.231;660.924
29/02/2012;16/03/2012;SO47366;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;273;PRO Weight Gainer;Gainer;2lbs;Vanilla;Carbs;3;202.332;606.996
29/02/2012;07/03/2012;SO47366;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;341;Pure Casein Protein;Casein Protein;2lbs;Banana;Protein;5;469.794;2348.97
29/02/2012;21/03/2012;SO47366;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;433;Serious MASS Gainer;Gainer;5lbs;Banana;Carbs;6;324.453;1946.716
29/02/2012;12/03/2012;SO47446;636;Nutrition Bio;Supplement Store;North America;United States;IN;Indiana;Logansport;423;MRE Lite;Meal Replacement;1lbs;Natural;Carbs;1;165.231;165.231
29/02/2012;16/03/2012;SO47409;579;Nutrition Evolution;Supplement Store;North America;United States;MN;Minnesota;Branch;461;Men's Jacket;Jackets;L;Black;Clothing;3;53.994;161.982
29/02/2012;08/03/2012;SO47409;579;Nutrition Evolution;Supplement Store;North America;United States;MN;Minnesota;Branch;417;Serious MASS Gainer;Gainer;5lbs;Cookies;Carbs;2;324.453;648.905
29/02/2012;08/03/2012;SO47454;585;Nutrition Lifestyle;Supplement Store;North America;United States;TN;Tennessee;Memphis;216;Animal Pak Multivitamin;Vitamins;44 Packs;NA;Vitamins;7;20.187;141.306
29/02/2012;09/03/2012;SO47454;585;Nutrition Lifestyle;Supplement Store;North America;United States;TN;Tennessee;Memphis;459;Men's Jacket;Jackets;S;Black;Clothing;5;53.994;269.97
29/02/2012;08/03/2012;SO47399;685;Nutrition Pathway;Supplement Store;North America;Canada;QC;Quebec;Montreal;427;Serious MASS Gainer;Gainer;2lbs;Banana;Carbs;2;209.256;418.512
29/02/2012;11/03/2012;SO47427;648;Nutrition Protein;Supplement Store;North America;United States;CA;California;El Segundo;411;ONE;Meal Replacement;3lbs;Natural;Carbs;2;125.415;250.83
29/02/2012;09/03/2012;SO47384;418;Nutrition Science;Supplement Store;North America;United States;WI;Wisconsin;Racine;383;Pure Casein Protein;Casein Protein;2lbs;Chocolate;Protein;3;600.263;1800.788
29/02/2012;19/03/2012;SO47372;649;Olympus Gym;Gym;North America;United States;CA;California;Santa Ana;414;100% Keto Food;Meal Replacement;14 serv;Natural;Carbs;3;149.031;447.093
29/02/2012;08/03/2012;SO47355;24;Overload Department;Warehouse;North America;United States;CA;California;Union City;373;100% Egg Protein;Egg Protein;5lbs;Chocolate;Protein;6;1308.938;7853.625
29/02/2012;13/03/2012;SO47355;24;Overload Department;Warehouse;North America;United States;CA;California;Union City;327;100% Egg Protein;Egg Protein;2lbs;Coconut;Protein;10;469.794;4697.94
29/02/2012;13/03/2012;SO47355;24;Overload Department;Warehouse;North America;United States;CA;California;Union City;414;100% Keto Food;Meal Replacement;14 serv;Natural;Carbs;4;149.031;596.124
29/02/2012;09/03/2012;SO47355;24;Overload Department;Warehouse;North America;United States;CA;California;Union City;423;MRE Lite;Meal Replacement;1lbs;Natural;Carbs;3;165.231;495.693
29/02/2012;13/03/2012;SO47355;24;Overload Department;Warehouse;North America;United States;CA;California;Union City;321;Pure Casein Protein;Casein Protein;2lbs;Capuccino;Protein;3;469.794;1409.382
29/02/2012;10/03/2012;SO47355;24;Overload Department;Warehouse;North America;United States;CA;California;Union City;331;Pure Casein Protein;Casein Protein;2lbs;Strawberry;Protein;2;469.794;939.588
29/02/2012;18/03/2012;SO47355;24;Overload Department;Warehouse;North America;United States;CA;California;Union City;439;STEAK in Powder;Beef Protein;5lbs;Strawberry;Protein;3;780.818;2342.455
29/02/2012;21/03/2012;SO47369;239;Potential Department;Warehouse;North America;United States;CA;California;Santa Monica;414;100% Keto Food;Meal Replacement;14 serv;Natural;Carbs;3;149.031;447.093
29/02/2012;16/03/2012;SO47369;239;Potential Department;Warehouse;North America;United States;CA;California;Santa Monica;224;Men's 3/4 Leggings;Vests;L;Black;Clothing;7;5.187;36.306
29/02/2012;12/03/2012;SO47369;239;Potential Department;Warehouse;North America;United States;CA;California;Santa Monica;273;PRO Weight Gainer;Gainer;2lbs;Vanilla;Carbs;4;202.332;809.328
29/02/2012;11/03/2012;SO47449;652;POW! Gym;Gym;North America;United States;GA;Georgia;Marietta;358;100% Egg Protein;Egg Protein;5lbs;Strawberry;Protein;3;1229.459;3688.377
29/02/2012;18/03/2012;SO47425;674;Real Fitness;Gym;North America;United States;CA;California;Daly City;221;Orange Triad;Vitamins;270 Tablets;NA;Vitamins;4;20.187;80.746
29/02/2012;18/03/2012;SO47441;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;352;100% Egg Protein;Egg Protein;5lbs;Banana;Protein;10;1242.852;12428.518
29/02/2012;09/03/2012;SO47441;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;470;Full-Finger Gloves;Gloves;L;Black;Clothing;8;22.794;182.352
29/02/2012;15/03/2012;SO47383;550;Shake it Off Fitness;Gym;North America;Canada;QC;Quebec;Quebec;422;BCAA Energy Amino Acids;BCAA;30 Servings;NA;Amino Acids;3;67.539;202.617
29/02/2012;13/03/2012;SO47422;130;Sharpen Store;Warehouse;North America;United States;TX;Texas;Dallas;447;Animal Pak Multivitamin;Vitamins;30 Packs;NA;Vitamins;8;15;120
29/02/2012;16/03/2012;SO47422;130;Sharpen Store;Warehouse;North America;United States;TX;Texas;Dallas;257;PRO Weight Gainer;Gainer;1lbs;Chocolate;Carbs;3;183.938;551.815
29/02/2012;10/03/2012;SO47422;130;Sharpen Store;Warehouse;North America;United States;TX;Texas;Dallas;441;STEAK in Powder;Beef Protein;5lbs;Capuccino;Protein;3;780.818;2342.455
29/02/2012;20/03/2012;SO47403;254;Shield Sports;Warehouse;North America;United States;WA;Washington;Bellevue;224;Men's 3/4 Leggings;Vests;L;Black;Clothing;10;5.187;51.865
29/02/2012;09/03/2012;SO47403;254;Shield Sports;Warehouse;North America;United States;WA;Washington;Bellevue;426;Serious MASS Gainer;Gainer;2lbs;Cookies;Carbs;2;209.256;418.512
29/02/2012;19/03/2012;SO47439;3;Storeify;Warehouse;North America;United States;TX;Texas;Irving;447;Animal Pak Multivitamin;Vitamins;30 Packs;NA;Vitamins;8;15;120
29/02/2012;13/03/2012;SO47439;3;Storeify;Warehouse;North America;United States;TX;Texas;Irving;333;Concentrate Whey Protein;Whey Protein;2lbs;Coconut;Protein;9;469.794;4228.146
29/02/2012;17/03/2012;SO47400;133;Storeops;Warehouse;North America;United States;CA;California;Modesto;289;100% Vegan Protein;Vegan Protein;4lbs;Banana;Protein;3;744.273;2232.818
29/02/2012;14/03/2012;SO47400;133;Storeops;Warehouse;North America;United States;CA;California;Modesto;308;100% Vegan Protein;Vegan Protein;4lbs;Strawberry;Protein;5;744.273;3721.364
29/02/2012;09/03/2012;SO47400;133;Storeops;Warehouse;North America;United States;CA;California;Modesto;461;Men's Jacket;Jackets;L;Black;Clothing;6;53.994;323.964
29/02/2012;14/03/2012;SO47435;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;352;100% Egg Protein;Egg Protein;5lbs;Banana;Protein;2;1242.852;2485.704
29/02/2012;19/03/2012;SO47435;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;362;100% Egg Protein;Egg Protein;5lbs;Capuccino;Protein;4;1229.459;4917.836
29/02/2012;20/03/2012;SO47435;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;354;100% Egg Protein;Egg Protein;5lbs;Caramel Ice Cream;Protein;2;1242.852;2485.704
29/02/2012;09/03/2012;SO47435;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;358;100% Egg Protein;Egg Protein;5lbs;Strawberry;Protein;3;1229.459;3688.377
29/02/2012;14/03/2012;SO47435;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;356;100% Egg Protein;Egg Protein;5lbs;Vanilla;Protein;4;1242.852;4971.407
29/02/2012;07/03/2012;SO47435;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;470;Full-Finger Gloves;Gloves;L;Black;Clothing;12;22.034;264.41
29/02/2012;17/03/2012;SO47435;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;468;Full-Finger Gloves;Gloves;S;Black;Clothing;2;22.794;45.588
29/02/2012;17/03/2012;SO47435;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;391;ONE;Meal Replacement;10 packs;Natural;Carbs;3;88.932;266.796
29/02/2012;10/03/2012;SO47435;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;393;ONE;Meal Replacement;12 oz;Natural;Carbs;4;137.694;550.776
29/02/2012;10/03/2012;SO47435;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;396;ONE;Meal Replacement;24 oz;Natural;Carbs;1;74.838;74.838
29/02/2012;08/03/2012;SO47435;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;411;ONE;Meal Replacement;3lbs;Natural;Carbs;3;125.415;376.245
29/02/2012;17/03/2012;SO47394;197;Supplements 100;Supplement Store;North America;United States;MI;Michigan;Novi;213;Men Multivitamin for Men;Vitamins;240 Tablets;NA;Vitamins;4;20.187;80.746
29/02/2012;21/03/2012;SO47394;197;Supplements 100;Supplement Store;North America;United States;MI;Michigan;Novi;221;Orange Triad;Vitamins;270 Tablets;NA;Vitamins;2;20.187;40.373
29/02/2012;21/03/2012;SO47398;461;Supplements Cure;Supplement Store;North America;Canada;ON;Ontario;Mississauga;371;Concentrate Whey Protein;Whey Protein;5lbs;Strawberry;Protein;2;1308.938;2617.875
29/02/2012;08/03/2012;SO47398;461;Supplements Cure;Supplement Store;North America;Canada;ON;Ontario;Mississauga;387;Pure Casein Protein;Casein Protein;2lbs;Coconut;Protein;2;600.263;1200.525
29/02/2012;14/03/2012;SO47413;588;Supplements Energy;Supplement Store;North America;Canada;BC;British Columbia;Burnaby;460;Men's Jacket;Jackets;M;Black;Clothing;6;53.994;323.964
29/02/2012;12/03/2012;SO47354;173;Supplements Ensure;Supplement Store;North America;Canada;BC;British Columbia;Vancouver;377;Concentrate Whey Protein;Whey Protein;5lbs;Banana;Protein;4;1308.938;5235.75
29/02/2012;16/03/2012;SO47354;173;Supplements Ensure;Supplement Store;North America;Canada;BC;British Columbia;Vancouver;273;PRO Weight Gainer;Gainer;2lbs;Vanilla;Carbs;2;202.332;404.664
29/02/2012;12/03/2012;SO47352;149;Supplementsaro;Supplement Store;North America;United States;CO;Colorado;Westminster;233;Long-Sleeve Logo Jersey;Jerseys;L;Black;Clothing;2;28.84;57.681
29/02/2012;12/03/2012;SO47352;149;Supplementsaro;Supplement Store;North America;United States;CO;Colorado;Westminster;428;Serious MASS Gainer;Gainer;2lbs;Caramel Ice Cream;Carbs;8;209.256;1674.048
29/02/2012;15/03/2012;SO47443;20;The Edge Rock Gym;Gym;North America;United States;WA;Washington;Kent;420;Myolean Evolution;Meal Replacement;30 serv;Natural;Carbs;2;141.615;283.23
29/02/2012;15/03/2012;SO47417;187;Wellness Warehouse;Warehouse;North America;United States;CA;California;Cerritos;395;RecoverMode Muscle Recovery;BCAA;30 Servings;NA;Amino Acids;9;61.374;552.366
29/02/2012;20/03/2012;SO47417;187;Wellness Warehouse;Warehouse;North America;United States;CA;California;Cerritos;421;Serious MASS Gainer;Gainer;1lbs;Strawberry;Carbs;2;196.329;392.658
29/02/2012;12/03/2012;SO47396;586;Wicker Park Fitness;Gym;North America;Canada;QC;Quebec;Montreal;352;100% Egg Protein;Egg Protein;5lbs;Banana;Protein;4;1242.852;4971.407
29/02/2012;16/03/2012;SO47396;586;Wicker Park Fitness;Gym;North America;Canada;QC;Quebec;Montreal;354;100% Egg Protein;Egg Protein;5lbs;Caramel Ice Cream;Protein;4;1242.852;4971.407
